,roberta_neg,comment,pred_cat
1186,0.7056682109832764,hoodie thin,material issue
1187,0.9291927218437196,definitely color advertised picture color delivered bright orange color,wrong color
1188,0.9291927218437196,collar wide stretched shoulder photo lightweight pull,wrong description
1189,0.9291927218437196,shrunk continuously wash order,material issue
1190,0.9291927218437196,champion pull crenecks men bit oversized ordered blue purple highly recommend affordable stylish bright color,wrong color
1191,0.9291927218437196,light weight,wrong size
1192,0.9291927218437196,picture darker purple lighter purple shade lighter purple,wrong color
1193,0.9291927218437196,,material issue
1194,0.9291927218437196,granddaughter love friend year time high school color,material issue
1195,0.9291927218437196,hanes woman ecosmart crewneck fit well shipped fast well light current season ordered three color reason star inside material stick undergarment going water help,material issue
1196,0.9291927218437196,color pictured garment drape gross fabric,material issue
1197,0.9291927218437196,product model built model looked,wrong description
1198,0.9291927218437196,material thin will returning,material issue
1199,0.9291927218437196,ordered room move tight definitely size disappointed,wrong size
1200,0.9554031491279602,fit isn heavy long sleeve shirt material isn incredibly uncomfortable sized oversized favorite top,material issue
1201,0.9554031491279602,style fabric thin,material issue
1202,0.9554031491279602,decent fit neck hole small head,wrong size
1203,0.9554031491279602,well fitting cool orange crew,wrong description
1204,0.9554031491279602,sweater set sweater arm big arm sweater bit snug sweater fit softness thickness amazing described,wrong size
1205,0.9554031491279602,wash material rough,material issue
1206,0.9554031491279602,coat poor zipper,material issue
1207,0.9554031491279602,material small gift medium size person order,wrong size
1208,0.9554031491279602,sweatshirt tad big extremely colorful glad hoping big side case shrink,wrong size
1209,0.9554031491279602,imagined material pleased,material issue
1210,0.9554031491279602,shirt warmer material cotton,material issue
1211,0.9554031491279602,fit material,material issue
1212,0.9554031491279602,color size material suck,material issue
1213,0.8875819444656372,disappointed material,material issue
1214,0.8875819444656372,lovely top multiple way wear small side will definitely buying color,wrong size
1215,0.8875819444656372,fit,wrong size
1216,0.8875819444656372,year girl tie dye sell business depop turned thing size medium wanted oversized oversized shoulder wide sense men product product,wrong size
1217,0.8875819444656372,fit small tall shorter person small,wrong size
1218,0.8875819444656372,shirt ve received compliment complaint thin printed shirt underneath wear plain tshirt underneath,material issue
1219,0.8875819444656372,light weight,wrong size
1220,0.8875819444656372,,material issue
1221,0.8875819444656372,,material issue
1222,0.8875819444656372,ordered asian sizing,wrong size
1223,0.8875819444656372,gift thinner thought thin sweater daughter law picked going wash ll find future,material issue
1224,0.8875819444656372,appears described seller gift don don exactly review buyer jacket,material issue
1225,0.8875819444656372,actual sweat shirt hoodie disappointed material ordered purple tiedye purple pink color,wrong color
1226,0.7571289539337158,returned tight ordered size big guess needed size lightweight sweatshirt ve,wrong size
1227,0.7571289539337158,absolutely sweater light weight color lovely sleeve lb small chest ordered small tad big going oversized sweater flattering shipping faster,wrong size
1228,0.7571289539337158,needed sweater wife wear,material issue
1229,0.7571289539337158,product,material issue
1230,0.7571289539337158,york vacation timing wind blew,material issue
1231,0.7571289539337158,deal review exactly pictured fit loose hoodie meant hoodie shirt wore black tank top underneath light classic case pay purple color close day ll enjoy happily,material issue
1232,0.7571289539337158,meet comfort warmth,material issue
1233,0.7571289539337158,shirt real fan white stripe sleeve purchase happy granddaughter,material issue
1234,0.7571289539337158,size lady ordered fit thick thin arm length length hit waist size person prefer hip area hopefully help person,wrong size
1235,0.7571289539337158,top boyfriend think,wrong size
1236,0.7571289539337158,top fit photo ordered mauve color rusty side pink side color vibrant pinky purple expecting,wrong color
1237,0.7571289539337158,gift beautiful mustard color size plan order,wrong size
1238,0.7571289539337158,item felt plastic thought sweater texture trash bag raincoat,material issue
1239,0.8158387541770935,simple feel expensive wasn expensive color well brown beige camo pant,material issue
1240,0.8158387541770935,sleeve sweater stretchy material,material issue
1241,0.8158387541770935,hoodie big waist huge,wrong size
1242,0.8158387541770935,fit small,wrong size
1243,0.8158387541770935,material will colour well,material issue
1244,0.8158387541770935,lightweight hoodie wear short cooler summer night will equally paired jean legging fall thick shirt material size ordered usual large hoodie fitted overly clingy boxier hoodies feel bulky unflattering slimmer shirt prefer polished material combination don anticipate shrinkage washing shirt dark gray turquoise vibe print will staple closet,wrong size
1245,0.8158387541770935,,material issue
1246,0.8158387541770935,advertised,wrong description
1247,0.8158387541770935,everyday wear,material issue
1248,0.8158387541770935,oddly shaped shirt short wide,wrong size
1249,0.8158387541770935,boyfriend blue large xmas fit big clingy length long decided couple color red forest green inlarge smaller blue red length green width length material well definitely lot rougher blue going returning buying,wrong color
1250,0.8158387541770935,water wore hat loose room hug tight thick lightweight sweater,wrong size
1251,0.8158387541770935,fitted bottom expect picture real life definitely regret purchasing,wrong description
1252,0.8165181875228882,color construction orange bright,wrong color
1253,0.8165181875228882,glad ordered shirt texture sized blousier word camel color fall,material issue
1254,0.8165181875228882,lb ordered size large bat short shirt sweatshirt hood big collar bit tight meh wouldn star didn cut awkward heavy weight cotton tee hood hood,wrong size
1255,0.8165181875228882,woman large men medium,wrong size
1256,0.8165181875228882,kind expensive,material issue
1257,0.8165181875228882,hoodie light overheated orange rainbow vibe shirt lb ordered top bit roomy complaint sleeve short monkey arm fine standing hold arm front don wrist ll pull sleeve sleeve,wrong size
1258,0.8165181875228882,texture,material issue
1259,0.8165181875228882,purchase hoodie christmas gift received looked kid size small mi shaped mention feel microfiber feel cotton stated description going return item item terrible couldn gift awful,wrong size
1260,0.8165181875228882,find sweatshirt running errand gardening walk lounging house wash well cold water washing hang dry dryer plush chill paired matching sweatpants array color thing order shirt source invisible tag neck regular sewn paper tag itch don shirt fashioned paper tag ordered invisible wear,material issue
